X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-81.32809,40.36831,1182,Sep-88,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26997: Man recalls childhood observation of rock throwing near Urichsville</b><br></br><a href=""http://www.bfro.net",9/15/88 12:00,1,RelativeToGround, , ,A
-80.97507,40.95818,1183,Aug-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27613: Woman recounts nighttime sighting of a small bigfoot outside her home near Beloit</b><br></br><a href=""http:",8/12/09 12:00,1,RelativeToGround, , ,A
-81.1124,41.15384,1184,Feb-94,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28820: Man recounts sighting from his teens near Edinburg</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",2/12/94 12:00,1,RelativeToGround, , ,A
-82.14285,38.9264,1185,Feb-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28912: Motorist traveling near the Ohio River has bigfoot sighting outside Chesire</b><br></br><a href=""http://www.",2/22/11 12:00,1,RelativeToGround, , ,A
-81.39331,40.47672,1186,Jun-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29158: Evening sighting at a cornfield near New Philadelphia</b><br></br><a href=""http://www.bfro.net/gdb/classify.",6/20/08 12:00,1,RelativeToGround, , ,A
-80.95952,41.81287,1187,Jul-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30035: Man describes his dusk sighting near Geneva</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",7/15/11 12:00,1,RelativeToGround, , ,A
-81.60576,41.23739,1188,Jun-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 31852: Daylight sighting behind a home in Cuyahoga National Park</b><br></br><a href=""http://www.bfro.net/gdb/class",6/4/11 12:00,1,RelativeToGround, , ,A
-80.53528,40.63606,1189,Aug-73,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 33014: Memory told of a daylight sightling while walking down railroad tracks near East Liverpool</b><br></br><a hr",8/30/73 12:00,1,RelativeToGround, , ,A
-84.04518,40.04342,1190,Feb-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 33979: Witness has numerous encounters and collects physical evidence over a seven month period near Christianburg<",2/6/09 12:00,1,RelativeToGround, , ,A
-82.17295,40.61286,1191,Jun-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36830: Multiple witnesses watch figure cross road near Nashville, Ohio</b><br></br><a href=""http://www.bfro.net/gdb",6/28/12 12:00,1,RelativeToGround, , ,A
-81.22853,41.5621,1192,2004?,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39158: Recollection of a daylight sighting while riding mini-bikes near Chardon</b><br></br><a href=""http://www.bfr",7/1/04 12:00,1,RelativeToGround, , ,A
-82.17295,40.61286,1193,Jun-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39360: Late night road crossing on SR 39 west of Nashville</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",6/21/12 12:00,1,RelativeToGround, , ,A
-81.50933,40.10348,1194,May-13,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41232: Sighting of two animals walking a ridge line in Salt Fork State Park</b><br></br><a href=""http://www.bfro.ne",5/5/13 12:00,1,RelativeToGround, , ,A
-81.31219,40.79438,1195,Sep-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42745: Strange occurrences outside a home lead to a daylight sighting by a father and son near East Canton</b><br><",9/9/11 12:00,1,RelativeToGround, , ,A
-84.17227,39.13595,1196,May-14,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img>(New)<b>
          Report 46635: Father and son have multiple encounters outside Cincinnati</b><br></br><a href=""http://www.bfro.net/gdb",1/22/15 12:00,1,RelativeToGround, , ,A
-96.30222,34.29861,1197,Jun-92,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 742: Boys have early morning encounter at watermelon patch off road</b><br></br><a href=""http://www.bfro.net/gdb/cl",6/17/92 12:00,1,RelativeToGround, , ,A
-95.70208,35.70166,1198,Sep-97,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1296: A geologist witnesses a reddish-brown animal hanging from a low branch over the bridge on the opposite bank o",9/28/97 12:00,1,RelativeToGround, , ,A
-96.75361,33.89444,1199,Jul-97,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1297: Man and his mother witness a Sasquatch while walking in the woods. </b><br></br><a href=""http://www.bfro.net/",7/15/97 12:00,1,RelativeToGround, , ,A
-97.479,35.74111,1200,Jul-97,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1298: Morning road crossing sighting near the town of Edmond. </b><br></br><a href=""http://www.bfro.net/gdb/classif",7/7/97 12:00,1,RelativeToGround, , ,A
-95.01167,34.39639,1201,Jan-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1299: Sighting by logger, Recent incidents near a rural home. </b><br></br><a href=""http://www.bfro.net/gdb/classif",1/28/00 12:00,1,RelativeToGround, , ,A
-94.65639,34.44333,1202,Jul-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1302: Brief sighting by a fisherman ; Tracks found ; Report from investigators. </b><br></br><a href=""http://www.bf",7/1/00 12:00,1,RelativeToGround, , ,A
-98.31556,34.9575,1203,Mar-92,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1305: Creature observed running across the road. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",3/1/92 12:00,1,RelativeToGround, , ,A
-94.84861,34.61361,1204,Jan-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1506: Nighttime sighting by trucker near Honobia</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",1/28/00 12:00,1,RelativeToGround, , ,A
-94.70667,34.78833,1205,Mar-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2018: Young man has road cross encounter at dusk</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",12/14/04 12:00,1,RelativeToGround, , ,A
-96.972,34.495,1206,Oct-96,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2032: Creature observed kneeling beside a creek late at night</b><br></br><a href=""http://www.bfro.net/gdb/classify",10/31/96 12:00,1,RelativeToGround, , ,A
-94.83,35.92806,1207,Aug-90,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2041: August 1 1990 Oklahoma, Cherokee County, near Eldon</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",3/26/01 12:00,1,RelativeToGround, , ,A
-97.1225,36.02306,1208,1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2788: Rural family's dog chases young sasquatch</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",12/30/97 12:00,1,RelativeToGround, , ,A
-98.575,35.50556,1209,Oct-99,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3042: Daylight sighting from interstate highway. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",10/3/99 12:00,1,RelativeToGround, , ,A
-96.66528,34.86111,1210,Oct-92,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3731: Child watches fawn being chased near Canadian River</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",2/6/02 12:00,1,RelativeToGround, , ,A
-98.34056,35.10278,1211,Jun-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3964: Wooded, rural, lake house scene of late night encounter</b><br></br><a href=""http://www.bfro.net/gdb/classify",4/29/02 12:00,1,RelativeToGround, , ,A
-97.45694,35.64389,1212,Jan-82,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4081: Early morning sighting of young sasquatch in snow</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",1/15/82 12:00,1,RelativeToGround, , ,A
-97.03333,35.97389,1213,November 1996-1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4134: Man has close moonlit encounter</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Cla",11/15/97 12:00,1,RelativeToGround, , ,A
-94.55944,34.59583,1214,Oct-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4532: Small sasquatch seen in tree by hunter, near Big Cedar</b><br></br><a href=""http://www.bfro.net/gdb/classify.",6/27/02 12:00,1,RelativeToGround, , ,A
-95.80417,36.91528,1215,Dec-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5620: Black bigfoot observed from highway by route driver and son</b><br></br><a href=""http://www.bfro.net/gdb/clas",10/20/03 12:00,1,RelativeToGround, , ,A
-96.968,35.86972,1216,Aug-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5681: Rural commuter sees large animal shift from quadrupedal to bipedal movement</b><br></br><a href=""http://www.b",1/31/03 12:00,1,RelativeToGround, , ,A
-95.97,35.27056,1217,1976-1980,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5817: Woman recalls childhood encounters.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification""",2/11/03 12:00,1,RelativeToGround, , ,A
-98.13028,35.33389,1218,Jun-03,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6513: Daylight road crossing sighting by motorist in Cogar</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",6/13/03 12:00,1,RelativeToGround, , ,A
-95.62278,34.11306,1219,1995,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6541: Young hunters have night time encounter north of Red River</b><br></br><a href=""http://www.bfro.net/gdb/class",12/21/04 12:00,1,RelativeToGround, , ,A
-96.60222,35.26808,1220,Nov-74,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6644: Deer hunters have daylight sighting near Seminole. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",11/4/74 12:00,1,RelativeToGround, , ,A
-95.74556,36.18889,1221,Nov-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7062: Woman has sighting through dental office window. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",10/9/03 12:00,1,RelativeToGround, , ,A
-97.33528,35.27639,1222,Jan-03,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7473: Family finds tracks and has close visual encounter.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",11/29/03 12:00,1,RelativeToGround, , ,A
-97.21555,35.42014,1223,Jul-99,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8381: Young man has midnight close encounter.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificat",3/26/04 12:00,1,RelativeToGround, , ,A
-94.7325,34.689,1224,Apr-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8543: Turkey hunter has close encounter with bigfoot in Kiamichi Mountains</b><br></br><a href=""http://www.bfro.net",4/30/04 12:00,1,RelativeToGround, , ,A
-95.60667,35.7575,1225,Apr-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8591: Oil well owner and rig hand have road crossing encounter. </b><br></br><a href=""http://www.bfro.net/gdb/class",5/3/04 12:00,1,RelativeToGround, , ,A
-95.26167,34.92333,1226,1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8678: Mother and sons have encounter with unidentified ""prowler.""</b><br></br><a href=""http://www.bfro.net/gdb/clas",5/14/04 12:00,1,RelativeToGround, , ,A
-97.5625,35.24194,1227,Sep-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9376: While walking dog, man has early evening encounter not far from Canadian River</b><br></br><a href=""http://ww",9/24/04 12:00,1,RelativeToGround, , ,A
-99.1702,35.3011,1228,Sep-73,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9765: Motorist and children have daylight sighting near Burns Flat.</b><br></br><a href=""http://www.bfro.net/gdb/cl",9/28/73 12:00,1,RelativeToGround, , ,A
-97.07361,33.82444,1229,Aug-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10074: Hog hunter has dusk encounter in Love Valley Wildlife Management Area</b><br></br><a href=""http://www.bfro.n",12/22/04 12:00,1,RelativeToGround, , ,A
-98.62833,34.62944,1230,Jan-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10234: Large white creature seen in tree</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">",1/10/05 12:00,1,RelativeToGround, , ,A
